Unnamed: 0,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin,rho_chi_1_true,rho_chi_2_true
9539,3.0319557,2.0211277,5.2155375,0.87491655,0.08479981,3.3193312,96.43072,4.416271,34.40713,0.60431135,0.16840772,0.80421376,0.076225914,-0.5151241,0.24873996,0.8895057,0.01372188,0.23578352,0.08995301,0.5215133,3.1388335,0.3216593,-0.41757246311855445,0.06269568915461807
9540,3.7094302,1.4321599,5.5513425,0.6336003,0.01834614,1.9684219,88.72097,5.290721,32.80655,0.67311394,0.11390226,0.5530046,0.14848593,0.6739954,0.46096468,0.85771924,0.32749182,0.7967438,0.05315953,1.7005466,3.7111924,0.09727318,0.5072798452474364,0.06698335941727178
9541,3.3391714,0.80587983,3.0173383,0.83781916,0.042176913,2.9165363,80.30491,5.3884807,33.430626,0.1992727,0.22183983,0.65521854,0.2545022,-0.7130673,0.04834509,0.30363673,0.2757411,0.29915285,0.33424512,1.1411477,3.8757675,0.566478,-0.4044190817555384,0.02608750465144956
9542,3.6109815,0.5994334,4.137415,0.74711585,0.03510405,3.592,73.74081,5.2200108,32.632717,0.30330458,0.13395457,0.8245795,0.18036942,-0.9000483,0.63760126,0.7172951,0.18588479,0.38704452,0.21071646,1.6053914,3.72988,0.76128453,-0.6572785871188876,0.20047142181095226
9543,3.721662,1.8983169,8.933214,0.79194665,0.00945218,2.868351,72.096016,4.5278025,36.061806,0.57889974,0.04687995,0.57113016,0.20000163,-0.86691767,-0.6760922,0.4028503,0.32776308,0.8432303,0.5633324,3.1729949,3.546876,0.6252828,-0.3064935835523233,-0.2330222320755661
9544,3.1173873,1.1786158,5.9611235,0.6917602,0.039510597,3.1386395,71.43347,5.331603,33.203007,0.36220917,0.11140898,0.43919238,0.24932982,-0.52701485,0.792946,0.94348943,0.19785488,0.38075927,0.10157985,2.7241592,3.4737666,0.4807599,-0.38458679560298975,0.33148208351871616
9545,3.0239654,0.3053739,2.7954717,0.7358117,0.05652346,2.472683,73.82168,4.694214,33.095085,0.29070958,0.26358604,0.58797526,0.08508634,-0.89553356,-0.48042887,0.9503333,0.01963749,0.14486639,0.14961345,2.5492315,4.5119114,0.9030517,-0.8195232664843961,-0.16062271566287312
9546,3.789699,0.44597292,4.8026752,0.85053116,0.01516595,3.4468765,77.29919,4.1768193,35.189335,0.75579387,0.05086854,0.65053844,0.050885662,-0.1695875,0.723343,0.9455428,0.43119064,0.92922884,0.2084057,1.4020854,1.7779474,0.20672634,-0.05767921645888943,0.1302388136290822
9547,3.5474706,0.8572831,8.621614,0.5072164,0.009201211,4.810009,77.55314,3.301505,34.00924,0.12283894,0.024771057,0.18394156,0.49371958,-0.97603124,-0.73695064,0.62320656,0.09456241,0.0150735555,0.3860649,1.3327055,4.901701,0.85072017,-0.8818646991890501,-0.42840730309892233
9548,3.0754166,0.51497436,2.4883313,0.9345434,0.08092802,2.7780046,92.17842,5.749556,34.44777,0.7631372,0.22463198,0.7601801,0.0026465734,-0.17371756,-0.79497695,0.23637243,0.0658836,0.96971685,0.14051174,1.9371626,4.305187,0.46069083,-0.10592304771987074,-0.30375302878799715
9549,3.8972116,0.5809548,3.9494326,0.74683404,0.037285477,3.642045,90.66566,5.6477547,36.083008,0.74314344,0.19848962,0.86196214,0.0016040656,-0.4892757,0.19273949,0.12045686,0.22918291,0.51048243,0.042463843,2.4137928,3.6457157,0.3791854,-0.19818397433254858,0.0966037417788115
9550,3.4569798,-0.17685032,7.4512467,0.90940833,0.017231647,3.4259453,81.695755,4.4405327,35.54097,0.74787897,0.15962102,0.58671826,0.27205342,0.47156012,-0.72787654,0.53380954,0.033518206,0.27722234,0.25503805,3.118685,3.5695217,0.2042886,0.39065666865775933,-0.424968858508935
9551,3.7098517,3.066863,3.4204323,0.76272213,0.03493131,3.0883741,79.45517,5.919174,31.897657,0.319181,0.07887241,0.2824779,0.04277911,-0.7064393,0.952821,0.57763547,0.19387564,0.6523998,0.024866818,1.8832188,3.5100946,0.7251758,-0.4753899739475861,0.7697771716752334
9552,3.5530362,3.5779862,5.088646,0.53715193,0.031174354,2.651496,74.954544,4.749981,33.702026,0.50521934,0.20537947,0.70763963,0.20335126,-0.6827789,-0.6582679,0.39296964,0.14427918,0.7296622,0.5580561,3.3509357,5.391453,0.53928596,-0.357036301041199,-0.253360962076861
9553,3.80507,-0.44868064,6.951373,0.7274232,0.04186604,3.1814308,97.168945,4.9346237,34.66297,0.86944693,0.31593654,0.8201174,0.037948128,-0.3606187,-0.93816835,0.33637694,0.14461282,0.57922304,0.16094758,3.6285634,3.4202797,0.4781563,-0.22324049914699068,-0.4703690137554157
9554,3.0319319,0.54846406,2.9716685,0.9529582,0.03714364,4.703701,73.28538,5.598428,34.91001,0.6413733,0.17782651,0.9378446,0.0463889,0.44754338,-0.77720624,0.6562786,0.11744448,0.53490096,0.10568734,1.3720015,3.8865733,0.5283875,0.3135013508686833,-0.2636595053926338
9555,3.2173963,-0.43309164,4.918669,0.74946725,0.0995246,2.6508884,83.28827,5.0594215,31.895939,0.6449841,0.17542398,0.925401,0.11437894,-0.68208784,-0.2733609,0.67117566,0.09237877,0.10825336,0.076354384,1.2625383,4.8238835,0.7996389,-0.5961124038776904,-0.08471185181262679
9556,2.9928946,-0.15065563,5.037757,0.8735415,0.07082848,2.70568,87.2155,4.852551,32.210712,0.72590876,0.1362588,0.91867906,0.15897049,-0.61779463,0.081801295,0.4316007,0.09056381,0.26745883,0.064857356,1.2530714,6.1183286,0.79338956,-0.5550206508363641,0.03254479348288663
9557,3.2602115,0.26257777,4.43141,0.93724227,0.09865747,2.8491383,77.541016,4.7576313,32.128258,0.75350076,0.20011428,0.8790956,0.17621315,-0.84523296,0.5003462,0.61947525,0.09694697,0.3219388,0.058929924,1.1074451,5.2633247,0.4854628,-0.8298167841705724,0.18048501111168108
9558,3.003728,0.46832848,3.6257062,0.74154925,0.060993325,3.5023603,74.92551,5.7510366,32.16435,0.68881047,0.21172027,0.8622329,0.14572719,0.14093983,-0.48040223,0.045945,0.059651513,0.39303577,0.27557883,1.5958686,3.574517,0.79746133,0.09839898253534819,-0.31442994604831787
9559,3.4940572,2.9925046,2.755703,0.9434252,0.06647229,1.1862993,71.45285,5.8927207,34.678772,0.95443565,0.19683692,0.84973294,0.03623598,-0.68986833,0.32725382,0.3840913,0.3170965,0.10480218,0.07270515,2.3401542,4.16453,0.7728561,-0.31642184557990577,0.1857601533855388
9560,3.4414358,0.66409063,2.9033077,0.6585881,0.05177108,2.4571495,96.58247,5.948487,33.397655,0.7252409,0.13393399,0.47734472,0.027512865,-0.07073325,0.057770014,0.81054145,0.05622628,0.8353486,0.18612482,2.629811,2.5606189,0.639957,-0.043074483604320014,0.00676839567288274
9561,3.1544447,1.4524922,3.0809598,0.74135286,0.108582005,2.240736,92.70145,5.6883974,33.224777,0.84980834,0.21634573,0.31957862,0.023334503,0.58234596,0.59072816,0.76893395,0.100194894,0.53729504,0.076342836,2.434477,5.949487,0.9104775,0.4266873320186946,0.1486993183620691
9562,3.329402,1.9182005,2.1627626,0.9627725,0.06716543,3.2123604,82.5466,5.824835,31.38167,0.89843804,0.16039091,0.5896616,0.04485926,-0.48874718,-0.6547861,0.66765636,0.2615083,0.68114805,0.118085146,3.7998643,4.8910923,0.81589276,-0.20689938737131744,-0.16731329069665157
9563,3.60183,-0.36531973,6.935499,0.5254001,0.017784588,4.4365835,86.21034,4.7062316,35.726982,0.22768158,0.21296763,0.5706375,0.27030295,-0.13896167,0.71143186,0.35417044,0.14380567,0.34872508,0.21262573,2.8259342,2.307653,0.21072263,-0.10090266426726012,0.44259740484672583
9564,3.5961318,-0.45460856,6.944471,0.5269854,0.02133819,5.428076,86.970085,4.411778,35.82686,0.44928175,0.17086457,0.47555,0.20468394,-0.119378686,0.6319953,0.33543804,0.19913544,0.3719945,0.054482963,2.817555,2.8175464,0.23382571,-0.09169296148595117,0.4204391693863848
9565,3.6961942,-0.22897041,5.6421237,0.9653698,0.019258572,3.7447567,96.36183,4.86217,36.450527,0.7929784,0.3071353,0.67324907,0.047358576,0.114789605,0.026138306,0.4212679,0.046189256,0.17353323,0.17561701,1.399399,1.6247054,0.79862726,0.07523228089371904,0.01448310754397491
9566,3.460691,1.5739605,3.8633595,0.5206236,0.021592272,4.0651836,76.9839,4.9553585,32.731426,0.16480367,0.25641665,0.09825988,0.05494473,-0.3983788,0.57749677,0.43474594,0.44946548,0.6232052,0.077752575,1.2478269,3.8465626,0.5092997,-0.16891673849113137,0.2071532326084176
9567,3.279121,0.3067639,5.2812366,0.5975657,0.04397206,2.0698128,87.84986,5.2426443,36.39382,0.28493118,0.08536395,0.7921246,0.3221196,0.48932564,-0.4581583,0.09081025,0.5140937,0.54749113,0.3549957,1.5195162,2.21459,0.9015089,0.21318772094943653,-0.24429018656801893
9568,3.4185305,0.5297568,3.9186697,0.56133807,0.031912245,1.5221462,93.47403,5.3245926,36.883118,0.020100433,0.46845955,0.63208234,0.46861956,0.47073102,0.45785785,0.25052282,0.5270538,0.9187349,0.15622619,2.064459,5.3489347,0.82178026,0.26439667131422245,0.09380574473508838
9569,3.3439035,1.5138743,5.194232,0.71740294,0.044042073,2.9294662,79.6016,4.974901,33.47069,0.36005127,0.34955347,0.020518601,0.5940453,0.9505272,0.11531067,0.07908591,0.40439162,0.01607103,0.92273295,1.2528021,1.8826444,0.2380258,0.6663341401110334,0.09739592377139449
9570,3.0877209,1.0929093,5.884364,0.5103386,0.059530884,2.032673,74.59384,4.580826,34.847862,0.008589123,0.4354903,0.4210386,0.53009874,0.32155883,-0.19620645,0.32111773,0.54934305,0.044693064,0.35634956,2.8456013,4.6921344,0.83147234,0.12244471627533006,-0.11864537573108176
9571,3.8140469,1.6740646,3.203737,0.5135117,0.028217724,3.5872173,73.506134,5.8362837,33.35579,0.035976674,0.9093468,0.017729688,0.07835288,-0.3316369,-0.32304227,0.09937943,0.9113863,0.43993193,0.42844853,1.0549667,3.0238361,0.83667713,-0.06491520833566695,-0.10566403770518312
9572,3.507372,2.1038408,3.3037412,0.5009052,0.070486955,2.9722967,87.90943,5.9486527,33.581184,0.027907882,0.90028393,0.017390521,0.047303118,-0.13544363,-0.8769762,0.54937124,0.51129806,0.022676019,0.16895667,2.3098338,4.746315,0.2863559,-0.04700159124366916,-0.4014970996320133
9573,3.936522,0.5745692,3.7642312,0.7320528,0.07705021,3.8572931,81.90871,5.781982,29.790968,0.08297205,0.08883218,0.6385314,0.9488422,0.35703516,0.5945728,0.069781385,0.80366355,0.9577295,0.9653336,2.5134912,7.349066,0.85575724,0.03973350746307106,0.1837361640109391
9574,3.459921,0.7700088,5.9132595,0.8129076,0.020617371,2.9270735,78.656525,4.0692616,36.007603,0.6340748,0.09537004,0.644294,0.0003331088,-0.74559635,-0.76883453,0.4791451,0.14781235,0.02324423,0.5406222,0.40614146,2.4985356,0.20296758,-0.26459426819242976,-0.5557971460915417
9575,3.350781,-0.07939899,6.209442,0.7417232,0.018638562,4.3176928,76.11404,4.847574,36.361176,0.51435053,0.14844637,0.73427016,0.001720924,-0.7720859,0.37470138,0.714043,0.4744851,0.6275415,0.11745125,1.0336462,2.2605944,0.08461842,-0.23425436488949636,0.07335044525550782
9576,3.875969,1.1907766,6.8135614,0.75533104,0.0170327,3.5536518,95.53235,4.0447083,34.263874,0.27406123,0.08447212,0.38630384,0.00094901817,-0.65439487,-0.31352997,0.90086377,0.110207856,0.14420389,0.3650964,0.35657266,4.1448402,0.16202112,-0.24786121294997024,-0.10155403446681117
9577,3.3756566,0.21247983,6.5352144,0.7576624,0.011298189,5.083064,78.13316,5.0671196,33.933994,0.73894936,0.33744112,0.6866265,0.0022146811,0.50582576,-0.507527,0.9614258,0.02769216,0.6923469,0.076267846,2.1672423,2.3739803,0.5651974,0.335849777724401,-0.07781279364419683
9578,3.628461,0.57778263,7.341221,0.9660839,0.03173868,3.1201725,87.26279,5.4366426,33.693295,0.5262296,0.112112954,0.592568,0.006102037,-0.93838537,0.5445689,0.056879323,0.93697697,0.19539851,0.4137959,0.71217793,4.2643275,0.038023014,-0.24622666913935087,0.5221815672775154
9579,2.662221,0.6523907,3.509543,0.723259,0.13751082,0.9560213,88.00481,5.9327507,34.137817,0.49403712,0.34401402,0.95005685,0.0045015817,-0.9891369,-0.49617696,0.98662263,0.15137452,0.9996825,0.22863562,0.5956621,2.5691285,0.006559733,-0.9643191518887513,-0.05294755365704473
9580,3.644877,2.029376,2.273705,0.74253714,0.033382107,2.5330248,87.04634,5.315995,34.933598,0.62229115,0.23372503,0.5570637,0.03586752,-0.88314354,0.7790971,0.2897534,0.8420354,0.29681104,0.30281383,1.880323,3.8897302,0.84490967,-0.28036856967272045,0.6655030520863296
9581,3.793172,1.5665236,2.7567258,0.7809663,0.03591726,3.2146034,82.45973,5.7574177,31.574791,0.13465264,0.09565447,0.5465136,0.098428756,-0.97713274,-0.2251702,0.77901787,0.14396378,0.84015954,0.6779578,0.8013019,6.4073167,0.48750842,-0.7110340580573199,-0.02833030485466416
9582,3.6567912,1.1548965,4.0406933,0.9287569,0.059621796,4.0503893,83.91622,5.881688,33.98813,0.57027465,0.2832158,0.6101169,0.08841726,-0.9444418,0.4902277,0.8793538,0.9103707,0.31505123,0.33039725,1.6747696,2.8138962,0.95217484,-0.420502167404417,0.14698386302916758
9583,2.9252658,0.93242025,6.1756735,0.6008629,0.09694938,2.0396032,80.79472,5.4428587,31.98631,0.43787953,0.12245459,0.28856823,0.21818261,0.4053781,0.0014938116,0.27358708,0.07784914,0.885978,0.077862486,1.6128513,5.59478,0.072897196,0.3655080603824604,0.00039693998213359647
9584,3.6870732,0.60314226,4.8313932,0.81911683,0.04790167,3.8473053,88.45873,5.784876,33.892113,0.865628,0.12299236,0.58307713,0.05036108,-0.958231,-0.5985756,0.7770817,0.68270504,0.048342846,0.15784666,2.2157686,1.9215044,0.9877615,-0.4259793044990429,-0.2586523046850079
9585,3.4414673,3.1112313,2.3420823,0.8536729,0.06754256,1.6890144,99.20645,5.248231,33.654266,0.64898235,0.0037201548,0.9236813,0.29622415,-0.98367864,0.5027766,0.10178147,0.62018037,0.20651175,0.8683825,0.9105287,5.7745266,0.86275905,-0.4647185936143457,0.36401201361254826
9586,3.8192677,2.5520082,4.2786074,0.7970092,0.03356399,2.809434,82.6201,5.0279937,33.06374,0.90871054,0.043847043,0.12030448,0.21564172,-0.9110451,-0.88611335,0.7081203,0.38399658,0.93104017,0.304193,1.1171143,1.9995761,0.31479016,-0.4564004650269881,-0.37873769297965937
9587,3.4009447,1.563576,3.518756,0.8647891,0.07475604,2.590601,77.81066,4.968399,34.20114,0.5641912,0.100695804,0.9990208,0.08729963,-0.6054831,0.46491468,0.30962223,0.3270282,0.023604859,0.14353135,1.1387516,4.786158,0.8793458,-0.2467293662281484,0.24501017226543284
9588,3.7383585,0.39404607,3.2693334,0.6337876,0.046570368,3.7947454,93.45857,5.733291,34.842697,0.6636102,0.2709291,0.044604883,0.09793975,0.71718895,-0.51201296,0.8541676,0.23585299,0.8246994,0.2646326,2.411496,1.945992,0.34785974,0.5556166931089036,-0.07601906200725436
9589,3.6504836,-0.008868337,3.1935778,0.56985635,0.06628637,2.9789276,84.44972,5.7411776,34.9203,0.2763225,0.16755798,0.021127716,0.14397998,-0.26143122,-0.6118211,0.5667149,0.21143633,0.813725,0.24141775,3.1406949,4.0555787,0.3494098,-0.1310546762460437,-0.13870331293979077
9590,3.607182,0.34238172,1.6259475,0.58275706,0.06096551,3.1817446,79.831474,5.7827845,33.417103,0.5160738,0.047132496,0.025136694,0.09835344,-0.85403204,-0.17706627,0.36335328,0.27610943,0.91855055,0.5379139,2.2198002,4.9178524,0.41626164,-0.2617683298091881,-0.038812679505388234
9591,3.9023042,0.9859731,8.987173,0.80309725,0.014642655,2.2335567,88.38265,3.6283224,30.87941,0.55574113,0.12668061,0.99267185,0.14646433,0.00048601627,0.26791787,0.71185017,0.0637506,0.46748897,0.06858652,1.459592,6.3433433,0.7364168,0.0004358605593040306,0.058143309937807676
9592,3.176436,0.61576366,6.049251,0.67257226,0.026339682,4.3199368,91.65527,4.3785677,32.87705,0.23843595,0.2336465,0.66916907,0.016458362,-0.49514443,-0.56234145,0.3505687,0.17533551,0.1908966,0.2177898,2.191597,4.7496667,0.3758498,-0.24154400850910857,-0.40821777814246146
9593,4.053488,1.5753016,3.7514613,0.8536351,0.028561406,2.868864,79.27475,5.9212017,34.983482,0.9107455,0.11124856,0.8424919,0.29776883,0.5845283,0.75108325,0.7847369,0.052705593,0.8571842,0.13503273,0.88745075,3.072864,0.55657136,0.5562581345797311,0.1863338088629777
9594,2.8417096,0.3390863,2.2135694,0.67699224,0.11193782,2.7387438,86.34676,5.3905344,32.812897,0.17623246,0.27493998,0.47851592,0.017641645,-0.965923,-0.50586426,0.8555337,0.34401512,0.64329934,0.20932257,0.937495,3.2907155,0.79569024,-0.6706942523392142,-0.09283291710591193
9595,2.8070445,0.8233485,1.7242101,0.73378104,0.08149448,3.0730581,86.697754,5.260643,33.31148,0.32476163,0.25211692,0.56556875,0.02245184,-0.9859973,-0.19051647,0.83663636,0.18037358,0.8422194,0.24271631,1.1000224,4.1882725,0.82601434,-0.9219947743132934,-0.02220528346592198
9596,3.0578742,1.2976801,0.1015607,0.92919683,0.04590286,3.3153934,86.02856,5.075694,35.408485,0.83220094,0.0353757,0.55260384,0.17759815,-0.9809735,0.10731554,0.06414784,0.8790926,0.35949448,0.5847014,1.2805971,2.7648282,0.8036291,-0.4379233869852966,0.07433465424362116
9597,3.5901423,1.5234699,0.21498883,0.96947694,0.029411376,3.6591606,88.93776,4.6689444,33.87828,0.96361107,0.15069678,0.69016933,0.1506109,-0.9996338,-0.21308166,0.25615284,0.5815127,0.43582222,0.4689596,0.7863607,1.8835044,0.41824603,-0.9864429768846292,-0.07772354315489088
9598,2.9039888,0.44321084,0.36884546,0.7307063,0.055406608,3.5176792,94.48848,5.424762,33.56291,0.98202735,0.08970639,0.35513017,0.22161382,-0.974948,-0.6875544,0.5828906,0.49051863,0.5535979,0.6639672,1.0870724,5.6396294,0.44192564,-0.5200411947583745,-0.25076924141581614
9599,2.8605776,0.06762624,0.31513917,0.7532632,0.08473354,3.218731,92.020706,5.3655796,33.530094,0.96668077,0.06979255,0.44754854,0.2799498,-0.92870736,-0.6145048,0.5450625,0.52309674,0.737831,0.5622301,2.0987773,4.728448,0.41803384,-0.4276592432583788,-0.15844186504415075
9600,2.8019342,0.01406765,0.5371555,0.86284053,0.115147576,3.5141335,83.72845,5.129183,33.500538,0.755695,0.084380336,0.2962758,0.17598127,-0.8735789,-0.08336109,0.414506,0.43257728,0.8971352,0.38223818,1.7683922,4.086794,0.355234,-0.3572611471574246,-0.016104264574604826
9601,3.8590002,1.8667676,5.724147,0.63669395,0.047966287,2.8351316,90.41632,5.9654503,34.665344,0.36718878,0.19768883,0.34003115,0.0119650215,-0.7846171,0.04729283,0.6526633,0.5884861,0.22128496,0.38702217,2.6442428,3.3103108,0.5441546,-0.24297879569881572,0.017637155960922832
9602,3.399619,2.3192048,1.2185222,0.9074966,0.06476052,2.3093796,88.00587,4.9472723,32.02662,0.4914816,0.23429012,0.2542319,0.014391308,-0.8936079,0.029754877,0.8221935,0.105075896,0.17058556,0.064439595,0.62059194,5.5031214,0.60992706,-0.7533985862903824,0.008946701299019422
9603,3.3731031,1.757252,1.8411348,0.8725859,0.07579289,2.552534,87.50422,5.29344,31.642092,0.6412803,0.266146,0.32914525,0.025075119,-0.8858431,-0.22034436,0.5474124,0.22827525,0.34027758,0.021739056,0.51411223,7.21531,0.4316276,-0.7542018357296025,-0.08116828767911796
9604,4.1183434,1.960943,5.6214404,0.74479246,0.020761188,4.33722,99.0222,5.9067535,34.255276,0.74911004,0.04928401,0.83250237,0.0059666797,-0.95473176,0.46815026,0.61360663,0.3916808,0.64396214,0.917247,3.0395148,2.7953234,0.46042234,-0.2523369768162241,0.1113862248205899
9605,3.1772833,-0.22566593,3.4177332,0.74670327,0.10242055,2.0235481,72.33467,5.8623447,34.180733,0.602883,0.22303797,0.2245819,0.42104688,0.5397991,0.47817826,0.6866645,0.17854795,0.4673742,0.111361384,2.9245105,4.619632,0.6895528,0.4734470648615315,0.1297938733057975
9606,2.995419,1.6046534,2.363154,0.91803235,0.06525878,3.0866194,81.18706,5.755206,33.764923,0.27894178,0.082501195,0.45243236,0.091119,-0.0214715,-0.57078576,0.79385555,0.18569095,0.5490703,0.29274446,3.6113453,3.1428456,0.83192295,-0.009539568481583544,-0.1398318599540766
9607,3.564324,-0.18236184,5.0841136,0.6160987,0.041879643,1.441268,91.50345,5.0372314,34.825546,0.5084277,0.22176495,0.37323838,0.15376614,-0.1276446,0.828349,0.2679857,0.06658507,0.34592503,0.12562391,2.4857697,4.4299574,0.7587344,-0.10637582604609372,0.70795665126005
9608,3.4535642,1.4071808,4.183537,0.97105277,0.04538674,1.9850779,87.77416,5.630271,31.416656,0.7041586,0.19881007,0.95338786,0.13480358,0.25252688,-0.86131364,0.9818948,0.1589075,0.6592826,0.05152193,1.3420545,2.7157912,0.3258973,0.21172225587091023,-0.2469047406822358
9609,3.0899086,1.6054804,5.8082166,0.6636857,0.081448875,2.596344,85.05243,4.535856,34.008553,0.81442887,0.04032934,0.9064227,0.10758984,-0.6322619,0.70462084,0.3702476,0.19911511,0.16743784,0.32953653,1.1827861,5.953664,0.67397505,-0.2147378314366725,0.4888764636645406
9610,3.3593593,1.9805963,6.5845127,0.7100078,0.05707607,1.6602116,77.83953,5.394968,33.651302,0.76014644,0.02409188,0.9118886,0.21348244,-0.6433562,-0.017158628,0.34305656,0.16892089,0.34856358,0.28728566,1.3851185,3.574395,0.8775396,-0.25855520262989784,-0.007224866357148327
9611,3.1620083,1.1111317,3.6624465,0.85462326,0.046124805,1.4870405,77.03316,5.0703583,34.890327,0.083815105,0.22865237,0.50270385,0.14022689,-0.9200574,-0.5338975,0.85333353,0.28933138,0.0617602,0.28707895,0.9420073,8.322834,0.37825167,-0.6303003029166978,-0.20288191041465375
9612,3.016819,-0.0017650127,4.416167,0.7264652,0.117109865,1.961504,77.99224,5.495885,34.157677,0.40080324,0.110912904,0.7186828,0.097189695,-0.6870823,0.8121277,0.7658927,0.19667295,0.7754183,0.3351194,1.2185366,4.883842,0.3004305,-0.2748481938996464,0.26165427765104626
